Index,Dates,Time,Score,Class
25485,12-10-2020, 19:16:56,18.74,snoring
25486,12-10-2020, 19:16:58,21.24,snoring
25487,12-10-2020, 19:17:00,25.27,snoring
25488,12-10-2020, 19:17:02,25.72,snoring
25489,12-10-2020, 19:17:04,24.15,snoring
25490,12-10-2020, 19:17:06,17.41,snoring
25491,12-10-2020, 19:17:08,16.56,snoring
25492,12-10-2020, 19:17:16,21.28,snoring
25493,12-10-2020, 19:17:18,22.83,snoring
25494,12-10-2020, 19:17:20,25.85,snoring
25495,12-10-2020, 19:17:22,24.07,snoring
25496,12-10-2020, 19:17:24,23.8,snoring
25497,12-10-2020, 19:17:25,22.18,snoring
25498,12-10-2020, 19:17:27,21.66,snoring
25499,12-10-2020, 19:17:29,24.69,snoring
25500,12-10-2020, 19:17:31,22.87,snoring
25501,12-10-2020, 19:17:33,25.43,snoring
25502,12-10-2020, 19:17:35,25.08,snoring
25503,12-10-2020, 19:17:37,23.45,snoring
25504,12-10-2020, 19:17:39,23.35,snoring
25505,12-10-2020, 19:17:41,23.45,snoring
25506,12-10-2020, 19:17:43,23.7,snoring
25507,12-10-2020, 19:17:44,22.47,snoring
25508,12-10-2020, 19:17:46,22.71,snoring
25509,12-10-2020, 19:17:48,21.33,snoring
25510,12-10-2020, 19:17:50,25.31,snoring
25511,12-10-2020, 19:17:52,25.58,snoring
25512,12-10-2020, 19:17:54,25.68,snoring
25513,12-10-2020, 19:17:56,21.11,snoring
25514,12-10-2020, 19:17:58,23.28,snoring
25515,12-10-2020, 19:18:00,18.08,snoring
25516,12-10-2020, 19:18:02,18.78,snoring
25517,12-10-2020, 19:18:04,23.55,snoring
25518,12-10-2020, 19:18:06,26.12,snoring
25519,12-10-2020, 19:18:08,24.57,snoring
25520,12-10-2020, 19:18:09,24.32,snoring
25521,12-10-2020, 19:18:11,22.69,snoring
25522,12-10-2020, 19:18:13,24.61,snoring
25523,12-10-2020, 19:18:15,20.09,snoring
25524,12-10-2020, 19:18:17,23.23,snoring
25525,12-10-2020, 19:18:19,23.68,snoring
25526,12-10-2020, 19:18:21,22.66,snoring
25527,12-10-2020, 19:18:23,24.57,snoring
25528,12-10-2020, 19:18:25,24.78,snoring
25529,12-10-2020, 19:18:27,25.46,snoring
25530,12-10-2020, 19:18:29,24.82,snoring
25531,12-10-2020, 19:18:31,23.59,snoring
25532,12-10-2020, 19:18:33,25.18,snoring
25533,12-10-2020, 19:18:34,24.26,snoring
25534,12-10-2020, 19:18:36,25.26,snoring
25535,12-10-2020, 19:18:38,22.22,snoring
25536,12-10-2020, 19:18:40,24.23,snoring
25537,12-10-2020, 19:18:42,21.25,snoring
25538,12-10-2020, 19:18:44,22.9,snoring
25539,12-10-2020, 19:18:46,21.3,snoring
25540,12-10-2020, 19:18:48,23.88,snoring
25541,12-10-2020, 19:18:50,19.53,snoring
25542,12-10-2020, 19:18:52,19.05,snoring
25543,12-10-2020, 19:18:53,16.58,snoring
25544,12-10-2020, 19:18:57,23.7,snoring
25545,12-10-2020, 19:18:59,26.16,snoring
25546,12-10-2020, 19:19:01,26.14,snoring
25547,12-10-2020, 19:19:03,25.26,snoring
25548,12-10-2020, 19:19:05,25.17,snoring
25549,12-10-2020, 19:19:07,22.5,snoring
25550,12-10-2020, 19:19:09,21.16,snoring
25551,12-10-2020, 19:19:11,23.21,snoring
25552,12-10-2020, 19:19:13,23.71,snoring
25553,12-10-2020, 19:19:15,25.25,snoring
25554,12-10-2020, 19:19:17,21.31,snoring
25555,12-10-2020, 19:19:19,21.43,snoring
25556,12-10-2020, 19:19:21,22.2,snoring
25557,12-10-2020, 19:19:23,21.74,snoring
25558,12-10-2020, 19:19:25,20.88,snoring
25559,12-10-2020, 19:19:26,24.05,snoring
25560,12-10-2020, 19:19:28,23.55,snoring
25561,12-10-2020, 19:19:30,22.71,snoring
25562,12-10-2020, 19:19:32,25.33,snoring
25563,12-10-2020, 19:19:34,24.94,snoring
25564,12-10-2020, 19:19:36,23.72,snoring
25565,12-10-2020, 19:19:38,23,snoring
25566,12-10-2020, 19:19:40,24.99,snoring
25567,12-10-2020, 19:19:42,23.57,snoring
25568,12-10-2020, 19:19:44,21.56,snoring
25569,12-10-2020, 19:19:46,25.68,snoring
25570,12-10-2020, 19:19:47,24.12,snoring
25571,12-10-2020, 19:19:49,26.92,snoring
25572,12-10-2020, 19:19:51,26.51,snoring
25573,12-10-2020, 19:19:53,26.03,snoring
25574,12-10-2020, 19:19:55,25.8,snoring
25575,12-10-2020, 19:19:57,24.7,snoring
25576,12-10-2020, 19:19:59,23.56,snoring
25577,12-10-2020, 19:20:01,23.09,snoring
25578,12-10-2020, 19:20:03,24.85,snoring
25579,12-10-2020, 19:20:05,26.29,snoring
25580,12-10-2020, 19:20:07,25.42,snoring
25581,12-10-2020, 19:20:09,25.57,snoring
25582,12-10-2020, 19:20:10,25.95,snoring
25583,12-10-2020, 19:20:12,25.42,snoring
25584,12-10-2020, 19:20:14,23.16,snoring
25585,12-10-2020, 19:20:16,22.74,snoring
25586,12-10-2020, 19:20:18,25.56,snoring
25587,12-10-2020, 19:20:20,25.61,snoring
25588,12-10-2020, 19:20:22,23.47,snoring
25589,12-10-2020, 19:20:24,23.43,snoring
25590,12-10-2020, 19:20:26,24.42,snoring
25591,12-10-2020, 19:20:28,22.76,snoring
25592,12-10-2020, 19:20:30,24.57,snoring
25593,12-10-2020, 19:20:32,21.04,snoring
25594,12-10-2020, 19:20:34,24.94,snoring
25595,12-10-2020, 19:20:36,24.42,snoring
25596,12-10-2020, 19:20:38,25.44,snoring
25597,12-10-2020, 19:20:39,25.77,snoring
25598,12-10-2020, 19:20:41,26.18,snoring
25599,12-10-2020, 19:20:43,24.1,snoring
25600,12-10-2020, 19:20:45,24.05,snoring
25601,12-10-2020, 19:20:47,23.52,snoring
25602,12-10-2020, 19:20:49,22.84,snoring
25603,12-10-2020, 19:20:51,23.75,snoring
25604,12-10-2020, 19:20:53,20.98,snoring
25605,12-10-2020, 19:20:55,20.37,snoring
25606,12-10-2020, 19:20:57,21.81,snoring
25607,12-10-2020, 19:20:59,24.88,snoring
25608,12-10-2020, 19:21:01,25.9,snoring
25609,12-10-2020, 19:21:03,26.12,snoring
25610,12-10-2020, 19:21:04,26.17,snoring
25611,12-10-2020, 19:21:06,26.51,snoring
25612,12-10-2020, 19:21:08,23.07,snoring
25613,12-10-2020, 19:21:10,23.79,snoring
25614,12-10-2020, 19:21:12,23.14,snoring
25615,12-10-2020, 19:21:14,26.33,snoring
25616,12-10-2020, 19:21:16,25.57,snoring
25617,12-10-2020, 19:21:18,25.19,snoring
25618,12-10-2020, 19:21:20,20.41,snoring
25619,12-10-2020, 19:21:22,21.67,snoring
25620,12-10-2020, 19:21:24,20.83,snoring
25621,12-10-2020, 19:21:26,21.65,snoring
25622,12-10-2020, 19:21:28,21.19,snoring
25623,12-10-2020, 19:21:29,23.63,snoring
25624,12-10-2020, 19:21:31,24.18,snoring
25625,12-10-2020, 19:21:33,23.73,snoring
25626,12-10-2020, 19:21:37,16.17,snoring
25627,12-10-2020, 19:21:41,23.14,snoring
25628,12-10-2020, 19:21:43,20.49,snoring
25629,12-10-2020, 19:21:45,20.97,snoring
25630,12-10-2020, 19:21:47,22.38,snoring
25631,12-10-2020, 19:21:49,21.29,snoring
25632,12-10-2020, 19:21:51,25.38,snoring
25633,12-10-2020, 19:21:53,22.75,snoring
25634,12-10-2020, 19:21:54,24.29,snoring
25635,12-10-2020, 19:21:56,23.05,snoring
25636,12-10-2020, 19:21:58,20.89,snoring
25637,12-10-2020, 19:22:00,25.87,snoring
25638,12-10-2020, 19:22:02,22.39,snoring
25639,12-10-2020, 19:22:04,18.66,snoring
25640,12-10-2020, 19:22:06,14.52,snoring
25641,12-10-2020, 19:22:08,14.34,snoring
25642,12-10-2020, 19:22:10,19.07,snoring
25643,12-10-2020, 19:22:12,22.7,snoring
25644,12-10-2020, 19:22:14,19.43,snoring
25645,12-10-2020, 19:22:20,21,snoring
25646,12-10-2020, 19:22:21,18.79,snoring
25647,12-10-2020, 19:22:25,19.49,snoring
25648,12-10-2020, 19:22:27,20.21,snoring
25649,12-10-2020, 19:22:29,21.91,snoring
25650,12-10-2020, 19:22:31,23.43,snoring
25651,12-10-2020, 19:22:33,19.94,snoring
25652,12-10-2020, 19:22:35,22.32,snoring
25653,12-10-2020, 19:22:37,23.27,snoring
25654,12-10-2020, 19:22:39,24.2,snoring
25655,12-10-2020, 19:22:41,23.77,snoring
25656,12-10-2020, 19:22:52,25.1,snoring
25657,12-10-2020, 19:22:54,21.43,snoring
25658,12-10-2020, 19:22:56,20.88,snoring
25659,12-10-2020, 19:22:58,18.24,snoring
25660,12-10-2020, 19:23:00,22.37,snoring
25661,12-10-2020, 19:23:02,23.01,snoring
25662,12-10-2020, 19:23:04,21.59,snoring
25663,12-10-2020, 19:23:06,22.88,snoring
25664,12-10-2020, 19:23:12,23.02,snoring
25665,12-10-2020, 19:23:14,24.57,snoring
25666,12-10-2020, 19:23:16,20.99,snoring
25667,12-10-2020, 19:23:18,21.19,snoring
25668,12-10-2020, 19:23:20,22.71,snoring
25669,12-10-2020, 19:23:21,21.34,snoring
25670,12-10-2020, 19:23:23,22.17,snoring
25671,12-10-2020, 19:23:25,23.36,snoring
25672,12-10-2020, 19:23:27,22.08,snoring
25673,12-10-2020, 19:23:29,22.28,snoring
25674,12-10-2020, 19:23:31,24.05,snoring
25675,12-10-2020, 19:23:33,24.42,snoring
25676,12-10-2020, 19:23:35,21.06,snoring
25677,12-10-2020, 19:23:37,20.82,snoring
25678,12-10-2020, 19:23:39,21.45,snoring
25679,12-10-2020, 19:23:41,21.43,snoring
25680,12-10-2020, 19:23:43,22.76,snoring
25681,12-10-2020, 19:23:44,22.02,snoring
25682,12-10-2020, 19:23:46,24.91,snoring
25683,12-10-2020, 19:23:48,23.93,snoring
25684,12-10-2020, 19:23:55,24.18,snoring
25685,12-10-2020, 19:23:56,23.56,snoring
25686,12-10-2020, 19:23:58,22.87,snoring
25687,12-10-2020, 19:24:00,23.57,snoring
25688,12-10-2020, 19:24:02,22.96,snoring
25689,12-10-2020, 19:24:04,24.36,snoring
25690,12-10-2020, 19:24:06,25.18,snoring
25691,12-10-2020, 19:24:08,24.71,snoring
25692,12-10-2020, 19:24:10,26.02,snoring
25693,12-10-2020, 19:24:12,23.54,snoring
25694,12-10-2020, 19:24:14,22.88,snoring
25695,12-10-2020, 19:24:16,22.62,snoring
25696,12-10-2020, 19:24:18,19.21,snoring
25697,12-10-2020, 19:24:20,21.16,snoring
25698,12-10-2020, 19:24:22,20.67,snoring
25699,12-10-2020, 19:24:25,24.75,snoring
25700,12-10-2020, 19:24:27,25.04,snoring
25701,12-10-2020, 19:24:29,22.9,snoring
25702,12-10-2020, 19:24:31,24.18,snoring
25703,12-10-2020, 19:24:33,19.98,snoring
25704,12-10-2020, 19:24:35,20.53,snoring
25705,12-10-2020, 19:24:37,21.67,snoring
25706,12-10-2020, 19:24:39,20.97,snoring
25707,12-10-2020, 19:24:43,15.38,snoring
25708,12-10-2020, 19:24:45,22.03,snoring
25709,12-10-2020, 19:24:47,23.01,snoring
25710,12-10-2020, 19:24:49,23.99,snoring
25711,12-10-2020, 19:24:50,23.79,snoring
25712,12-10-2020, 19:24:52,22.95,snoring
25713,12-10-2020, 19:24:54,18.57,snoring
25714,12-10-2020, 19:24:56,22.36,snoring
25715,12-10-2020, 19:24:58,20.15,snoring
25716,12-10-2020, 19:25:02,21.31,snoring
25717,12-10-2020, 19:25:04,17.21,snoring
25718,12-10-2020, 19:25:06,23.64,snoring
25719,12-10-2020, 19:25:08,22.92,snoring
25720,12-10-2020, 19:25:10,22.2,snoring
25721,12-10-2020, 19:25:12,24.24,snoring
25722,12-10-2020, 19:25:14,23.63,snoring
25723,12-10-2020, 19:25:15,19.97,snoring
25724,12-10-2020, 19:25:17,20.09,snoring
25725,12-10-2020, 19:25:19,21.92,snoring
25726,12-10-2020, 19:25:21,24.98,snoring
25727,12-10-2020, 19:25:23,24.05,snoring
25728,12-10-2020, 19:25:25,25.16,snoring
25729,12-10-2020, 19:25:27,22.91,snoring
25730,12-10-2020, 19:25:29,23.6,snoring
25731,12-10-2020, 19:25:31,24.27,snoring
25732,12-10-2020, 19:25:33,23.52,snoring
25733,12-10-2020, 19:25:35,25.6,snoring
25734,12-10-2020, 19:25:37,21.77,snoring
25735,12-10-2020, 19:25:39,23.35,snoring
25736,12-10-2020, 19:25:40,20.97,snoring
25737,12-10-2020, 19:25:42,20.38,snoring
25738,12-10-2020, 19:25:44,21.18,snoring
25739,12-10-2020, 19:25:46,23.62,snoring
25740,12-10-2020, 19:25:48,24.88,snoring
25741,12-10-2020, 19:25:50,23.81,snoring
25742,12-10-2020, 19:25:52,24.22,snoring
25743,12-10-2020, 19:25:54,23.92,snoring
25744,12-10-2020, 19:25:56,23.74,snoring
25745,12-10-2020, 19:25:58,23.05,snoring
25746,12-10-2020, 19:26:00,20.07,snoring
25747,12-10-2020, 19:26:02,21.01,snoring
25748,12-10-2020, 19:26:04,22.01,snoring
25749,12-10-2020, 19:26:06,14.63,snoring
25750,12-10-2020, 19:26:07,23.95,snoring
25751,12-10-2020, 19:26:09,25.33,snoring
25752,12-10-2020, 19:26:11,23,snoring
25753,12-10-2020, 19:26:13,21.12,snoring
25754,12-10-2020, 19:26:15,21.32,snoring
25755,12-10-2020, 19:26:17,22.26,snoring
25756,12-10-2020, 19:26:19,23.57,snoring
25757,12-10-2020, 19:26:21,21.43,snoring
25758,12-10-2020, 19:26:23,23.35,snoring
25759,12-10-2020, 19:26:25,22.18,snoring
25760,12-10-2020, 19:26:27,22.08,snoring
25761,12-10-2020, 19:26:29,19.5,snoring
25762,12-10-2020, 19:26:30,20.66,snoring
25763,12-10-2020, 19:26:32,13.35,snoring
25764,12-10-2020, 19:26:36,11.44,snoring
25765,12-10-2020, 19:26:38,24.45,snoring
25766,12-10-2020, 19:26:40,23.94,snoring
25767,12-10-2020, 19:26:42,22.28,snoring
25768,12-10-2020, 19:26:44,20.43,snoring
25769,12-10-2020, 19:26:46,19.69,snoring
25770,12-10-2020, 19:26:50,16.74,snoring
25771,12-10-2020, 19:26:52,16.09,snoring
25772,12-10-2020, 19:26:54,22.5,snoring
25773,12-10-2020, 19:26:56,22.12,snoring
25774,12-10-2020, 19:26:58,23.19,snoring
25775,12-10-2020, 19:27:00,23.44,snoring
25776,12-10-2020, 19:27:02,21.76,snoring
25777,12-10-2020, 19:27:03,21.72,snoring
25778,12-10-2020, 19:27:05,22.12,snoring
25779,12-10-2020, 19:27:07,16.21,snoring
25780,12-10-2020, 19:27:09,17.26,snoring
25781,12-10-2020, 19:27:11,16.16,snoring
25782,12-10-2020, 19:27:13,14.66,snoring
25783,12-10-2020, 19:27:15,23.19,snoring
25784,12-10-2020, 19:27:17,24.33,snoring
25785,12-10-2020, 19:27:19,24.08,snoring
25786,12-10-2020, 19:27:20,24.41,snoring
25787,12-10-2020, 19:27:22,23.53,snoring
25788,12-10-2020, 19:27:24,22.64,snoring
25789,12-10-2020, 19:27:32,19.72,snoring
25790,12-10-2020, 19:27:34,21.57,snoring
25791,12-10-2020, 19:27:36,21.76,snoring
25792,12-10-2020, 19:27:38,24.41,snoring
25793,12-10-2020, 19:27:40,23.24,snoring
25794,12-10-2020, 19:27:42,20.44,snoring
25795,12-10-2020, 19:27:44,20.24,snoring
25796,12-10-2020, 19:27:46,22.63,snoring
25797,12-10-2020, 19:27:47,22.16,snoring
25798,12-10-2020, 19:27:49,24.77,snoring
25799,12-10-2020, 19:27:51,21.49,snoring
25800,12-10-2020, 19:27:53,24.14,snoring
25801,12-10-2020, 19:27:55,23.07,snoring
25802,12-10-2020, 19:27:57,22.18,snoring
25803,12-10-2020, 19:27:59,21.81,snoring
25804,12-10-2020, 19:28:01,24.09,snoring
25805,12-10-2020, 19:28:03,24.83,snoring
25806,12-10-2020, 19:28:05,16.73,snoring
25807,12-10-2020, 19:28:09,24.44,snoring
25808,12-10-2020, 19:28:11,23.59,snoring
25809,12-10-2020, 19:28:13,24.37,snoring
25810,12-10-2020, 19:28:15,21.13,snoring
25811,12-10-2020, 19:28:17,21.79,snoring
25812,12-10-2020, 19:28:18,23.14,snoring
25813,12-10-2020, 19:28:20,23.32,snoring
25814,12-10-2020, 19:28:22,20.02,snoring
25815,12-10-2020, 19:28:24,21.81,snoring
25816,12-10-2020, 19:28:26,21.9,snoring
25817,12-10-2020, 19:28:28,22.5,snoring
25818,12-10-2020, 19:28:30,20.94,snoring
25819,12-10-2020, 19:28:32,23.53,snoring
25820,12-10-2020, 19:28:33,18.69,snoring
25821,12-10-2020, 19:28:35,22.81,snoring
25822,12-10-2020, 19:28:37,14.8,snoring
25823,12-10-2020, 19:28:39,17.67,snoring
25824,12-10-2020, 19:28:41,24.82,snoring
25825,12-10-2020, 19:28:43,24.24,snoring
25826,12-10-2020, 19:28:45,23.8,snoring
25827,12-10-2020, 19:28:47,22.86,snoring
25828,12-10-2020, 19:28:49,22.96,snoring
25829,12-10-2020, 19:28:51,23.41,snoring
25830,12-10-2020, 19:28:53,21.08,snoring
25831,12-10-2020, 19:28:54,23.82,snoring
25832,12-10-2020, 19:28:56,22.54,snoring
25833,12-10-2020, 19:28:58,23.32,snoring
25834,12-10-2020, 19:29:00,21.54,snoring
25835,12-10-2020, 19:29:02,23.56,snoring
25836,12-10-2020, 19:29:04,23.06,snoring
25837,12-10-2020, 19:29:06,23.66,snoring
25838,12-10-2020, 19:29:08,24.43,snoring
25839,12-10-2020, 19:29:10,24.81,snoring
25840,12-10-2020, 19:29:12,23.26,snoring
25841,12-10-2020, 19:29:14,23.28,snoring
25842,12-10-2020, 19:29:15,23.72,snoring
25843,12-10-2020, 19:29:17,24.41,snoring
25844,12-10-2020, 19:29:19,23.97,snoring
25845,12-10-2020, 19:29:21,24.95,snoring
25846,12-10-2020, 19:29:23,24.23,snoring
25847,12-10-2020, 19:29:25,21.94,snoring
25848,12-10-2020, 19:29:27,22.52,snoring
25849,12-10-2020, 19:29:29,23.85,snoring
25850,12-10-2020, 19:29:31,23.71,snoring
25851,12-10-2020, 19:29:33,24.04,snoring
25852,12-10-2020, 19:29:35,25.64,snoring
25853,12-10-2020, 19:29:37,24.6,snoring
25854,12-10-2020, 19:29:39,25.47,snoring
25855,12-10-2020, 19:29:41,24.56,snoring
25856,12-10-2020, 19:29:42,25.96,snoring
25857,12-10-2020, 19:29:44,23.19,snoring
25858,12-10-2020, 19:29:46,23.53,snoring
25859,12-10-2020, 19:29:48,23.46,snoring
25860,12-10-2020, 19:29:50,21.55,snoring
25861,12-10-2020, 19:29:52,23.42,snoring
25862,12-10-2020, 19:29:54,21.83,snoring
25863,12-10-2020, 19:29:56,21.59,snoring
25864,12-10-2020, 19:29:58,20.66,snoring
25865,12-10-2020, 19:30:00,21.86,snoring
25866,12-10-2020, 19:30:02,23.08,snoring
25867,12-10-2020, 19:30:04,22.14,snoring
25868,12-10-2020, 19:30:06,24.76,snoring
25869,12-10-2020, 19:30:08,24.11,snoring
25870,12-10-2020, 19:30:09,23.82,snoring
25871,12-10-2020, 19:30:11,23.28,snoring
25872,12-10-2020, 19:30:13,24.77,snoring
25873,12-10-2020, 19:30:15,24.06,snoring
25874,12-10-2020, 19:30:17,23.78,snoring
25875,12-10-2020, 19:30:19,24.72,snoring
25876,12-10-2020, 19:30:21,23.88,snoring
25877,12-10-2020, 19:30:23,23.27,snoring
25878,12-10-2020, 19:30:25,26.32,snoring
25879,12-10-2020, 19:30:27,26.59,snoring
25880,12-10-2020, 19:30:29,25.06,snoring
25881,12-10-2020, 19:30:31,25.12,snoring
25882,12-10-2020, 19:30:32,23.84,snoring
25883,12-10-2020, 19:30:34,24.36,snoring
25884,12-10-2020, 19:30:36,21.47,snoring
25885,12-10-2020, 19:30:38,19.99,snoring
25886,12-10-2020, 19:30:40,19.66,snoring
25887,12-10-2020, 19:30:42,14.56,snoring
25888,12-10-2020, 19:30:44,21.7,snoring
25889,12-10-2020, 19:30:46,21.26,snoring
25890,12-10-2020, 19:30:48,22.05,snoring
25891,12-10-2020, 19:30:50,14.51,snoring
25892,12-10-2020, 19:30:52,15.51,snoring
25893,12-10-2020, 19:30:54,15.65,snoring
25894,12-10-2020, 19:30:56,24.82,snoring
25895,12-10-2020, 19:30:58,19.45,snoring
25896,12-10-2020, 19:30:59,20.37,snoring
25897,12-10-2020, 19:31:02,20.46,snoring
25898,12-10-2020, 19:31:03,22.77,snoring
25899,12-10-2020, 19:31:05,22.48,snoring
25900,12-10-2020, 19:31:07,22.32,snoring
25901,12-10-2020, 19:31:09,22.42,snoring
25902,12-10-2020, 19:31:11,22.28,snoring
25903,12-10-2020, 19:31:13,20.3,snoring
25904,12-10-2020, 19:31:15,22.17,snoring
25905,12-10-2020, 19:31:17,23.37,snoring
25906,12-10-2020, 19:31:19,23.98,snoring
25907,12-10-2020, 19:31:21,24.44,snoring
25908,12-10-2020, 19:31:23,22.93,snoring
25909,12-10-2020, 19:31:25,24.11,snoring
25910,12-10-2020, 19:31:26,20.04,snoring
25911,12-10-2020, 19:31:28,19.43,snoring
25912,12-10-2020, 19:31:30,21.53,snoring
25913,12-10-2020, 19:31:32,22.74,snoring
25914,12-10-2020, 19:31:34,22.86,snoring
25915,12-10-2020, 19:31:36,16.94,snoring
25916,12-10-2020, 19:31:38,18.26,snoring
25917,12-10-2020, 19:31:40,18.47,snoring
25918,12-10-2020, 19:31:42,23.38,snoring
25919,12-10-2020, 19:31:50,23.15,snoring
25920,12-10-2020, 19:31:51,22.75,snoring
25921,12-10-2020, 19:31:53,22.9,snoring
25922,12-10-2020, 19:31:55,21.6,snoring
25923,12-10-2020, 19:31:57,24.24,snoring
25924,12-10-2020, 19:31:59,24.44,snoring
25925,12-10-2020, 19:32:01,23.32,snoring
25926,12-10-2020, 19:32:03,22.85,snoring
25927,12-10-2020, 19:32:05,18.89,snoring
25928,12-10-2020, 19:32:07,20.49,snoring
25929,12-10-2020, 19:32:09,23.68,snoring
25930,12-10-2020, 19:32:11,23.56,snoring
25931,12-10-2020, 19:32:13,22.68,snoring
25932,12-10-2020, 19:32:15,22,snoring
25933,12-10-2020, 19:32:17,19.53,snoring
25934,12-10-2020, 19:32:19,24.43,snoring
25935,12-10-2020, 19:32:20,24.23,snoring
25936,12-10-2020, 19:32:22,24.53,snoring
25937,12-10-2020, 19:32:24,18.36,snoring
25938,12-10-2020, 19:32:26,21.37,snoring
25939,12-10-2020, 19:32:28,19.83,snoring
25940,12-10-2020, 19:32:30,16.26,snoring
25941,12-10-2020, 19:32:32,21.16,snoring
25942,12-10-2020, 19:32:34,23.27,snoring
25943,12-10-2020, 19:32:36,20.01,snoring
25944,12-10-2020, 19:32:38,19.29,snoring
25945,12-10-2020, 19:32:45,23.63,snoring
25946,12-10-2020, 19:32:47,23.27,snoring
25947,12-10-2020, 19:32:49,18.51,snoring
25948,12-10-2020, 19:32:51,23.91,snoring
25949,12-10-2020, 19:32:53,24.34,snoring
25950,12-10-2020, 19:32:55,25,snoring
25951,12-10-2020, 19:32:57,24.33,snoring
25952,12-10-2020, 19:32:59,23.28,snoring
25953,12-10-2020, 19:33:01,24.7,snoring
25954,12-10-2020, 19:33:03,24.48,snoring
25955,12-10-2020, 19:33:05,23.54,snoring
25956,12-10-2020, 19:33:06,21.58,snoring
25957,12-10-2020, 19:33:08,23.55,snoring
25958,12-10-2020, 19:33:10,23.24,snoring
25959,12-10-2020, 19:33:12,19.38,snoring
25960,12-10-2020, 19:33:14,20.71,snoring
25961,12-10-2020, 19:33:16,21.08,snoring
25962,12-10-2020, 19:33:18,21.71,snoring
25963,12-10-2020, 19:33:20,19.42,snoring
25964,12-10-2020, 19:33:22,21.1,snoring
25965,12-10-2020, 19:33:24,20.92,snoring
25966,12-10-2020, 19:33:26,24.56,snoring
25967,12-10-2020, 19:33:28,24.93,snoring
25968,12-10-2020, 19:33:29,25.08,snoring
25969,12-10-2020, 19:33:31,24.53,snoring
25970,12-10-2020, 19:33:33,22.43,snoring
25971,12-10-2020, 19:33:35,22.11,snoring
25972,12-10-2020, 19:33:37,23.65,snoring
25973,12-10-2020, 19:33:39,21.85,snoring
25974,12-10-2020, 19:33:41,22.99,snoring
25975,12-10-2020, 19:33:43,23.07,snoring
25976,12-10-2020, 19:33:45,20.68,snoring
25977,12-10-2020, 19:33:47,23.1,snoring
25978,12-10-2020, 19:33:49,24.5,snoring
25979,12-10-2020, 19:33:51,22.78,snoring
25980,12-10-2020, 19:33:53,22.82,snoring
25981,12-10-2020, 19:33:54,23.65,snoring
25982,12-10-2020, 19:33:56,20.97,snoring
25983,12-10-2020, 19:33:59,21.42,snoring
25984,12-10-2020, 19:34:01,23.72,snoring
25985,12-10-2020, 19:34:02,21.43,snoring
25986,12-10-2020, 19:34:04,23.74,snoring
25987,12-10-2020, 19:34:06,21.04,snoring
25988,12-10-2020, 19:34:08,20.68,snoring
25989,12-10-2020, 19:34:10,18.04,snoring
25990,12-10-2020, 19:34:12,18.51,snoring
25991,12-10-2020, 19:34:14,20.68,snoring
25992,12-10-2020, 19:34:16,20.67,snoring
25993,12-10-2020, 19:34:18,22.73,snoring
25994,12-10-2020, 19:34:20,20.61,snoring
25995,12-10-2020, 19:34:22,23.89,snoring
25996,12-10-2020, 19:34:24,22.51,snoring
25997,12-10-2020, 19:34:26,20.85,snoring
25998,12-10-2020, 19:34:28,23.21,snoring
25999,12-10-2020, 19:34:30,19.31,snoring
26000,12-10-2020, 19:34:31,19.94,snoring
26001,12-10-2020, 19:34:33,23.77,snoring
26002,12-10-2020, 19:34:35,22.63,snoring
26003,12-10-2020, 19:34:37,21.61,snoring
26004,12-10-2020, 19:34:39,22.12,snoring
26005,12-10-2020, 19:34:41,20.41,snoring
26006,12-10-2020, 19:34:43,21.62,snoring
26007,12-10-2020, 19:34:45,23.37,snoring
26008,12-10-2020, 19:34:47,23.57,snoring
26009,12-10-2020, 19:34:49,21.28,snoring
26010,12-10-2020, 19:34:51,22.92,snoring
26011,12-10-2020, 19:34:53,22.67,snoring
26012,12-10-2020, 19:34:54,25.58,snoring
26013,12-10-2020, 19:34:56,22.78,snoring
26014,12-10-2020, 19:34:58,24,snoring
26015,12-10-2020, 19:35:00,26.69,snoring
26016,12-10-2020, 19:35:02,26.62,snoring
26017,12-10-2020, 19:35:04,24.94,snoring
26018,12-10-2020, 19:35:06,24.9,snoring
26019,12-10-2020, 19:35:08,22.98,snoring
26020,12-10-2020, 19:35:10,24.54,snoring
26021,12-10-2020, 19:35:12,17.37,snoring
26022,12-10-2020, 19:35:14,23.11,snoring
26023,12-10-2020, 19:35:16,22.89,snoring
26024,12-10-2020, 19:35:18,21.36,snoring
26025,12-10-2020, 19:35:19,19.84,snoring
26026,12-10-2020, 19:35:21,23.46,snoring
